,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,week,month,revenue,lag_q,lag_unit_price,lag_week
322203,575895,23084,RABBIT NIGHT LIGHT,1,11/11/2011 14:50,2.08,17052.0,United Kingdom,45,11,2.08,3.0,2.08,45.0
520361,575900,23084,RABBIT NIGHT LIGHT,1,11/11/2011 15:14,2.08,,United Kingdom,45,11,2.08,1.0,2.08,45.0
391616,575904,23084,RABBIT NIGHT LIGHT,9,11/11/2011 15:28,2.08,18014.0,United Kingdom,45,11,18.72,1.0,2.08,45.0
323935,575914,23084,RABBIT NIGHT LIGHT,12,11/11/2011 16:31,2.08,17071.0,United Kingdom,45,11,24.96,9.0,2.08,45.0
236597,575922,23084,RABBIT NIGHT LIGHT,12,11/11/2011 17:10,2.08,15681.0,United Kingdom,45,11,24.96,12.0,2.08,45.0
68905,575929,23084,RABBIT NIGHT LIGHT,6,11/11/2011 17:23,2.08,13310.0,United Kingdom,45,11,12.48,12.0,2.08,45.0
520706,575930,23084,RABBIT NIGHT LIGHT,33,11/11/2011 17:58,4.13,,United Kingdom,45,11,136.29,6.0,2.08,45.0
521066,575947,23084,RABBIT NIGHT LIGHT,1,11/13/2011 11:50,4.96,,United Kingdom,45,11,4.96,33.0,4.13,45.0
103601,575966,23084,RABBIT NIGHT LIGHT,6,11/13/2011 12:38,2.08,13984.0,United Kingdom,45,11,12.48,1.0,4.96,45.0
166034,575989,23084,RABBIT NIGHT LIGHT,1,11/13/2011 14:20,2.08,14698.0,United Kingdom,45,11,2.08,6.0,2.08,45.0
165986,575989,23084,RABBIT NIGHT LIGHT,1,11/13/2011 14:20,2.08,14698.0,United Kingdom,45,11,2.08,1.0,2.08,45.0
331054,576014,23084,RABBIT NIGHT LIGHT,5,11/13/2011 14:29,2.08,17218.0,United Kingdom,45,11,10.4,1.0,2.08,45.0
88696,576060,23084,RABBIT NIGHT LIGHT,5,11/13/2011 15:25,2.08,13681.0,United Kingdom,45,11,10.4,5.0,2.08,45.0
40478,576062,23084,RABBIT NIGHT LIGHT,5,11/13/2011 15:30,2.08,12867.0,United Kingdom,45,11,10.4,5.0,2.08,45.0
191169,576065,23084,RABBIT NIGHT LIGHT,6,11/13/2011 15:42,2.08,15005.0,United Kingdom,45,11,12.48,5.0,2.08,45.0
311222,576066,23084,RABBIT NIGHT LIGHT,1,11/13/2011 15:44,2.08,16898.0,United Kingdom,45,11,2.08,6.0,2.08,45.0
75935,576070,23084,RABBIT NIGHT LIGHT,3,11/13/2011 15:58,2.08,13451.0,United Kingdom,45,11,6.24,1.0,2.08,45.0
394331,576071,23084,RABBIT NIGHT LIGHT,2,11/13/2011 16:03,2.08,18069.0,United Kingdom,45,11,4.16,3.0,2.08,45.0
60917,576074,23084,RABBIT NIGHT LIGHT,48,11/13/2011 16:14,1.79,13178.0,United Kingdom,45,11,85.92,2.0,2.08,45.0
298349,576077,23084,RABBIT NIGHT LIGHT,2,11/13/2011 16:22,2.08,16720.0,United Kingdom,45,11,4.16,48.0,1.79,45.0
25687,576087,23084,RABBIT NIGHT LIGHT,24,11/14/2011 8:31,1.79,12689.0,France,46,11,42.96,2.0,2.08,45.0
222016,576137,23084,RABBIT NIGHT LIGHT,24,11/14/2011 10:45,1.79,15482.0,United Kingdom,46,11,42.96,24.0,1.79,46.0
316412,576176,23084,RABBIT NIGHT LIGHT,10,11/14/2011 11:04,2.08,16936.0,United Kingdom,46,11,20.8,24.0,1.79,46.0
230794,576200,23084,RABBIT NIGHT LIGHT,3,11/14/2011 12:14,2.08,15572.0,United Kingdom,46,11,6.24,10.0,2.08,46.0
395126,576212,23084,RABBIT NIGHT LIGHT,12,11/14/2011 12:45,2.08,18082.0,United Kingdom,46,11,24.96,3.0,2.08,46.0
248736,576214,23084,RABBIT NIGHT LIGHT,2,11/14/2011 12:49,2.08,15863.0,United Kingdom,46,11,4.16,12.0,2.08,46.0
324334,576217,23084,RABBIT NIGHT LIGHT,2,11/14/2011 12:56,2.08,17081.0,United Kingdom,46,11,4.16,2.0,2.08,46.0
11770,576222,23084,RABBIT NIGHT LIGHT,24,11/14/2011 13:02,1.79,12490.0,France,46,11,42.96,2.0,2.08,46.0
194045,576228,23084,RABBIT NIGHT LIGHT,3,11/14/2011 13:12,2.08,15033.0,United Kingdom,46,11,6.24,24.0,1.79,46.0
92571,576236,23084,RABBIT NIGHT LIGHT,1,11/14/2011 13:31,2.08,13755.0,United Kingdom,46,11,2.08,3.0,2.08,46.0
92557,576236,23084,RABBIT NIGHT LIGHT,1,11/14/2011 13:31,2.08,13755.0,United Kingdom,46,11,2.08,1.0,2.08,46.0
15494,576245,23084,RABBIT NIGHT LIGHT,18,11/14/2011 13:40,2.08,12553.0,France,46,11,37.44,1.0,2.08,46.0
353611,576246,23084,RABBIT NIGHT LIGHT,4,11/14/2011 13:42,2.08,17566.0,United Kingdom,46,11,8.32,18.0,2.08,46.0
138983,576252,23084,RABBIT NIGHT LIGHT,12,11/14/2011 13:55,2.08,14418.0,United Kingdom,46,11,24.96,4.0,2.08,46.0
254762,576255,23084,RABBIT NIGHT LIGHT,3,11/14/2011 14:09,2.08,15993.0,United Kingdom,46,11,6.24,12.0,2.08,46.0
35665,576269,23084,RABBIT NIGHT LIGHT,12,11/14/2011 14:23,2.08,12762.0,Portugal,46,11,24.96,3.0,2.08,46.0
197909,576300,23084,RABBIT NIGHT LIGHT,2,11/14/2011 14:39,2.08,15058.0,United Kingdom,46,11,4.16,12.0,2.08,46.0
521662,576329,23084,RABBIT NIGHT LIGHT,46,11/14/2011 15:22,4.13,,United Kingdom,46,11,189.98,2.0,2.08,46.0
116035,576339,23084,RABBIT NIGHT LIGHT,56,11/14/2011 15:27,4.13,14096.0,United Kingdom,46,11,231.28,46.0,4.13,46.0
236617,576356,23084,RABBIT NIGHT LIGHT,12,11/14/2011 16:30,2.08,15681.0,United Kingdom,46,11,24.96,56.0,4.13,46.0
235507,576357,23084,RABBIT NIGHT LIGHT,6,11/14/2011 16:57,2.08,15660.0,United Kingdom,46,11,12.48,12.0,2.08,46.0
191393,576364,23084,RABBIT NIGHT LIGHT,6,11/14/2011 17:40,2.08,15009.0,United Kingdom,46,11,12.48,6.0,2.08,46.0
521753,576365,23084,RABBIT NIGHT LIGHT,404,11/14/2011 17:55,4.95,,United Kingdom,46,11,1999.8000000000002,6.0,2.08,46.0
202731,576372,23084,RABBIT NIGHT LIGHT,24,11/15/2011 8:32,1.79,15144.0,United Kingdom,46,11,42.96,404.0,4.95,46.0
521854,576391,23084,RABBIT NIGHT LIGHT,21,11/15/2011 10:13,4.96,,United Kingdom,46,11,104.16,24.0,1.79,46.0
4662,576394,23084,RABBIT NIGHT LIGHT,960,11/15/2011 10:32,1.79,12415.0,Australia,46,11,1718.4,21.0,4.96,46.0
370936,576508,23084,RABBIT NIGHT LIGHT,6,11/15/2011 12:02,2.08,17777.0,United Kingdom,46,11,12.48,960.0,1.79,46.0
149567,576510,23084,RABBIT NIGHT LIGHT,24,11/15/2011 12:05,1.79,14533.0,United Kingdom,46,11,42.96,6.0,2.08,46.0
97178,576511,23084,RABBIT NIGHT LIGHT,6,11/15/2011 12:07,2.08,13846.0,United Kingdom,46,11,12.48,24.0,1.79,46.0
168533,576513,23084,RABBIT NIGHT LIGHT,6,11/15/2011 12:10,2.08,14715.0,United Kingdom,46,11,12.48,6.0,2.08,46.0
101494,576514,23084,RABBIT NIGHT LIGHT,6,11/15/2011 12:13,2.08,13950.0,United Kingdom,46,11,12.48,6.0,2.08,46.0
331599,576567,23084,RABBIT NIGHT LIGHT,8,11/15/2011 13:41,2.08,17220.0,United Kingdom,46,11,16.64,6.0,2.08,46.0
328160,576568,23084,RABBIT NIGHT LIGHT,6,11/15/2011 13:42,2.08,17153.0,United Kingdom,46,11,12.48,8.0,2.08,46.0
331622,576570,23084,RABBIT NIGHT LIGHT,1,11/15/2011 13:47,2.08,17220.0,United Kingdom,46,11,2.08,6.0,2.08,46.0
225110,576572,23084,RABBIT NIGHT LIGHT,192,11/15/2011 13:49,1.79,15514.0,United Kingdom,46,11,343.68,1.0,2.08,46.0
51097,576574,23084,RABBIT NIGHT LIGHT,48,11/15/2011 13:53,1.79,13078.0,United Kingdom,46,11,85.92,192.0,1.79,46.0
4677,576586,23084,RABBIT NIGHT LIGHT,240,11/15/2011 14:22,1.79,12415.0,Australia,46,11,429.6,48.0,1.79,46.0
361509,576589,23084,RABBIT NIGHT LIGHT,12,11/15/2011 14:29,2.08,17659.0,United Kingdom,46,11,24.96,240.0,1.79,46.0
269676,576590,23084,RABBIT NIGHT LIGHT,6,11/15/2011 14:30,2.08,16240.0,United Kingdom,46,11,12.48,12.0,2.08,46.0
9994,576607,23084,RABBIT NIGHT LIGHT,24,11/15/2011 15:42,1.79,12474.0,Germany,46,11,42.96,6.0,2.08,46.0
340905,576611,23084,RABBIT NIGHT LIGHT,10,11/15/2011 16:29,2.08,17357.0,United Kingdom,46,11,20.8,24.0,1.79,46.0
332587,576615,23084,RABBIT NIGHT LIGHT,3,11/15/2011 16:42,2.08,17231.0,United Kingdom,46,11,6.24,10.0,2.08,46.0
522115,576617,23084,RABBIT NIGHT LIGHT,56,11/15/2011 16:57,4.13,,United Kingdom,46,11,231.28,3.0,2.08,46.0
522778,576618,23084,RABBIT NIGHT LIGHT,37,11/15/2011 17:00,4.13,,United Kingdom,46,11,152.81,56.0,4.13,46.0
41215,576626,23084,RABBIT NIGHT LIGHT,1,11/15/2011 17:26,2.08,12890.0,United Kingdom,46,11,2.08,37.0,4.13,46.0
75456,576628,23084,RABBIT NIGHT LIGHT,6,11/16/2011 8:28,2.08,13449.0,United Kingdom,46,11,12.48,1.0,2.08,46.0
20084,576629,23084,RABBIT NIGHT LIGHT,24,11/16/2011 8:37,1.79,12621.0,Germany,46,11,42.96,6.0,2.08,46.0
68442,576634,23084,RABBIT NIGHT LIGHT,12,11/16/2011 9:28,2.08,13297.0,United Kingdom,46,11,24.96,24.0,1.79,46.0
41806,576636,23084,RABBIT NIGHT LIGHT,48,11/16/2011 9:34,1.79,12912.0,United Kingdom,46,11,85.92,12.0,2.08,46.0
158874,576651,23084,RABBIT NIGHT LIGHT,6,11/16/2011 10:37,2.08,14626.0,United Kingdom,46,11,12.48,48.0,1.79,46.0
45027,576667,23084,RABBIT NIGHT LIGHT,12,11/16/2011 11:48,2.08,12963.0,United Kingdom,46,11,24.96,6.0,2.08,46.0
29190,576672,23084,RABBIT NIGHT LIGHT,72,11/16/2011 11:59,1.79,12731.0,France,46,11,128.88,12.0,2.08,46.0
112453,576684,23084,RABBIT NIGHT LIGHT,12,11/16/2011 12:08,2.08,14092.0,United Kingdom,46,11,24.96,72.0,1.79,46.0
292960,576689,23084,RABBIT NIGHT LIGHT,1,11/16/2011 12:18,2.08,16657.0,United Kingdom,46,11,2.08,12.0,2.08,46.0
292959,576689,23084,RABBIT NIGHT LIGHT,1,11/16/2011 12:18,2.08,16657.0,United Kingdom,46,11,2.08,1.0,2.08,46.0
292937,576689,23084,RABBIT NIGHT LIGHT,2,11/16/2011 12:18,2.08,16657.0,United Kingdom,46,11,4.16,1.0,2.08,46.0
283683,576695,23084,RABBIT NIGHT LIGHT,3,11/16/2011 12:25,2.08,16469.0,United Kingdom,46,11,6.24,2.0,2.08,46.0
293253,576696,23084,RABBIT NIGHT LIGHT,4,11/16/2011 12:26,2.08,16669.0,United Kingdom,46,11,8.32,3.0,2.08,46.0
73581,576768,23084,RABBIT NIGHT LIGHT,48,11/16/2011 13:13,1.79,13408.0,United Kingdom,46,11,85.92,4.0,2.08,46.0
152183,576779,23084,RABBIT NIGHT LIGHT,12,11/16/2011 13:25,2.08,14554.0,United Kingdom,46,11,24.96,48.0,1.79,46.0
268126,576784,23084,RABBIT NIGHT LIGHT,4,11/16/2011 13:40,2.08,16204.0,United Kingdom,46,11,8.32,12.0,2.08,46.0
177251,576809,23084,RABBIT NIGHT LIGHT,6,11/16/2011 14:20,2.08,14851.0,United Kingdom,46,11,12.48,4.0,2.08,46.0
523316,576828,23084,RABBIT NIGHT LIGHT,1,11/16/2011 14:36,2.08,,United Kingdom,46,11,2.08,6.0,2.08,46.0
523332,576829,23084,RABBIT NIGHT LIGHT,12,11/16/2011 14:40,2.08,,EIRE,46,11,24.96,1.0,2.08,46.0
55942,576832,23084,RABBIT NIGHT LIGHT,48,11/16/2011 15:01,1.79,13102.0,United Kingdom,46,11,85.92,12.0,2.08,46.0
523737,576837,23084,RABBIT NIGHT LIGHT,36,11/16/2011 15:16,4.13,,United Kingdom,46,11,148.68,48.0,1.79,46.0
524234,576840,23084,RABBIT NIGHT LIGHT,58,11/16/2011 15:23,4.13,,United Kingdom,46,11,239.54,36.0,4.13,46.0
84678,576842,23084,RABBIT NIGHT LIGHT,24,11/16/2011 15:31,1.79,13599.0,United Kingdom,46,11,42.96,58.0,4.13,46.0
320372,576847,23084,RABBIT NIGHT LIGHT,24,11/16/2011 15:35,1.79,17017.0,United Kingdom,46,11,42.96,24.0,1.79,46.0
197398,576848,23084,RABBIT NIGHT LIGHT,2,11/16/2011 15:38,2.08,15051.0,United Kingdom,46,11,4.16,24.0,1.79,46.0
357276,576860,23084,RABBIT NIGHT LIGHT,6,11/16/2011 15:58,2.08,17602.0,United Kingdom,46,11,12.48,2.0,2.08,46.0
20604,576863,23084,RABBIT NIGHT LIGHT,6,11/16/2011 16:06,2.08,12626.0,Germany,46,11,12.48,6.0,2.08,46.0
185423,576880,23084,RABBIT NIGHT LIGHT,6,11/16/2011 17:03,2.08,14911.0,EIRE,46,11,12.48,6.0,2.08,46.0
8883,576909,23084,RABBIT NIGHT LIGHT,6,11/17/2011 9:49,2.08,12471.0,Germany,46,11,12.48,6.0,2.08,46.0
92851,576912,23084,RABBIT NIGHT LIGHT,120,11/17/2011 10:01,1.79,13756.0,United Kingdom,46,11,214.8,6.0,2.08,46.0
98783,576920,23084,RABBIT NIGHT LIGHT,12,11/17/2011 10:49,2.08,13871.0,United Kingdom,46,11,24.96,120.0,1.79,46.0
34989,576923,23084,RABBIT NIGHT LIGHT,120,11/17/2011 10:52,1.79,12753.0,Japan,46,11,214.8,12.0,2.08,46.0
176254,576930,23084,RABBIT NIGHT LIGHT,24,11/17/2011 11:09,1.79,14834.0,United Kingdom,46,11,42.96,120.0,1.79,46.0
226705,576933,23084,RABBIT NIGHT LIGHT,6,11/17/2011 11:29,2.08,15529.0,United Kingdom,46,11,12.48,24.0,1.79,46.0
15989,576941,23084,RABBIT NIGHT LIGHT,48,11/17/2011 11:34,1.79,12562.0,France,46,11,85.92,6.0,2.08,46.0
106484,576971,23084,RABBIT NIGHT LIGHT,48,11/17/2011 11:51,1.79,14032.0,United Kingdom,46,11,85.92,48.0,1.79,46.0
309309,577008,23084,RABBIT NIGHT LIGHT,4,11/17/2011 12:02,2.08,16869.0,United Kingdom,46,11,8.32,48.0,1.79,46.0
332926,577026,23084,RABBIT NIGHT LIGHT,10,11/17/2011 12:55,2.08,17237.0,United Kingdom,46,11,20.8,4.0,2.08,46.0
210584,577031,23084,RABBIT NIGHT LIGHT,24,11/17/2011 13:00,1.79,15298.0,United Kingdom,46,11,42.96,10.0,2.08,46.0
343996,577049,23084,RABBIT NIGHT LIGHT,1,11/17/2011 13:58,2.08,17397.0,United Kingdom,46,11,2.08,24.0,1.79,46.0
33160,577057,23084,RABBIT NIGHT LIGHT,2,11/17/2011 14:26,2.08,12748.0,United Kingdom,46,11,4.16,1.0,2.08,46.0
33206,577057,23084,RABBIT NIGHT LIGHT,3,11/17/2011 14:26,2.08,12748.0,United Kingdom,46,11,6.24,2.0,2.08,46.0
399030,577058,23084,RABBIT NIGHT LIGHT,1,11/17/2011 14:29,2.08,18122.0,United Kingdom,46,11,2.08,3.0,2.08,46.0
185510,577061,23084,RABBIT NIGHT LIGHT,12,11/17/2011 14:40,2.08,14911.0,EIRE,46,11,24.96,1.0,2.08,46.0
26323,577067,23084,RABBIT NIGHT LIGHT,24,11/17/2011 14:49,1.79,12704.0,Finland,46,11,42.96,12.0,2.08,46.0
102597,577071,23084,RABBIT NIGHT LIGHT,6,11/17/2011 14:56,2.08,13969.0,United Kingdom,46,11,12.48,24.0,1.79,46.0
372223,577077,23084,RABBIT NIGHT LIGHT,7,11/17/2011 15:16,2.08,17799.0,United Kingdom,46,11,14.56,6.0,2.08,46.0
524542,577078,23084,RABBIT NIGHT LIGHT,25,11/17/2011 15:17,4.13,,United Kingdom,46,11,103.25,7.0,2.08,46.0
138962,577079,23084,RABBIT NIGHT LIGHT,48,11/17/2011 15:22,1.79,14416.0,United Kingdom,46,11,85.92,25.0,4.13,46.0
46288,577085,23084,RABBIT NIGHT LIGHT,12,11/17/2011 15:47,2.08,12997.0,United Kingdom,46,11,24.96,48.0,1.79,46.0
286628,577091,23084,RABBIT NIGHT LIGHT,6,11/17/2011 16:29,2.08,16531.0,United Kingdom,46,11,12.48,12.0,2.08,46.0
54068,577093,23084,RABBIT NIGHT LIGHT,24,11/17/2011 16:37,1.79,13089.0,United Kingdom,46,11,42.96,6.0,2.08,46.0
249259,577095,23084,RABBIT NIGHT LIGHT,3,11/17/2011 16:39,2.08,15867.0,United Kingdom,46,11,6.24,24.0,1.79,46.0
289094,577107,23084,RABBIT NIGHT LIGHT,6,11/17/2011 17:30,2.08,16558.0,United Kingdom,46,11,12.48,3.0,2.08,46.0
24249,577121,23084,RABBIT NIGHT LIGHT,96,11/17/2011 18:29,1.79,12681.0,France,46,11,171.84,6.0,2.08,46.0
3425,577126,23084,RABBIT NIGHT LIGHT,24,11/17/2011 19:22,1.79,12406.0,Denmark,46,11,42.96,96.0,1.79,46.0
147089,577128,23084,RABBIT NIGHT LIGHT,4,11/17/2011 19:48,2.08,14508.0,United Kingdom,46,11,8.32,24.0,1.79,46.0
5274,577135,23084,RABBIT NIGHT LIGHT,24,11/18/2011 8:56,1.79,12427.0,Germany,46,11,42.96,4.0,2.08,46.0
67635,577141,23084,RABBIT NIGHT LIGHT,6,11/18/2011 9:11,2.08,13269.0,United Kingdom,46,11,12.48,24.0,1.79,46.0
61964,577143,23084,RABBIT NIGHT LIGHT,6,11/18/2011 9:31,2.08,13200.0,United Kingdom,46,11,12.48,6.0,2.08,46.0
525127,577150,23084,RABBIT NIGHT LIGHT,48,11/18/2011 9:48,4.96,,United Kingdom,46,11,238.07999999999998,6.0,2.08,46.0
49815,577155,23084,RABBIT NIGHT LIGHT,6,11/18/2011 9:56,2.08,13050.0,United Kingdom,46,11,12.48,48.0,4.96,46.0
285577,577167,23084,RABBIT NIGHT LIGHT,3,11/18/2011 10:41,2.08,16511.0,United Kingdom,46,11,6.24,6.0,2.08,46.0
33311,577177,23084,RABBIT NIGHT LIGHT,2,11/18/2011 11:10,2.08,12748.0,United Kingdom,46,11,4.16,3.0,2.08,46.0
2267,577180,23084,RABBIT NIGHT LIGHT,48,11/18/2011 11:27,1.79,12380.0,Belgium,46,11,85.92,2.0,2.08,46.0
24762,577295,23084,RABBIT NIGHT LIGHT,72,11/18/2011 12:46,1.79,12682.0,France,46,11,128.88,48.0,1.79,46.0
336486,577319,23084,RABBIT NIGHT LIGHT,3,11/18/2011 13:43,2.08,17301.0,United Kingdom,46,11,6.24,72.0,1.79,46.0
99138,577320,23084,RABBIT NIGHT LIGHT,6,11/18/2011 13:44,2.08,13880.0,United Kingdom,46,11,12.48,3.0,2.08,46.0
178091,577333,23084,RABBIT NIGHT LIGHT,12,11/18/2011 14:40,2.08,14868.0,United Kingdom,46,11,24.96,6.0,2.08,46.0
223074,577337,23084,RABBIT NIGHT LIGHT,1,11/18/2011 14:51,2.08,15494.0,United Kingdom,46,11,2.08,12.0,2.08,46.0
55593,577357,23084,RABBIT NIGHT LIGHT,72,11/18/2011 15:54,1.79,13098.0,United Kingdom,46,11,128.88,1.0,2.08,46.0
525434,577358,23084,RABBIT NIGHT LIGHT,279,11/18/2011 15:59,4.13,,United Kingdom,46,11,1152.27,72.0,1.79,46.0
54344,577488,23084,RABBIT NIGHT LIGHT,24,11/20/2011 12:00,1.79,13090.0,United Kingdom,46,11,42.96,279.0,4.13,46.0
110581,577501,23084,RABBIT NIGHT LIGHT,12,11/20/2011 12:32,2.08,14075.0,United Kingdom,46,11,24.96,24.0,1.79,46.0
18441,577502,23084,RABBIT NIGHT LIGHT,18,11/20/2011 12:34,2.08,12598.0,France,46,11,37.44,12.0,2.08,46.0
167714,577507,23084,RABBIT NIGHT LIGHT,5,11/20/2011 12:42,2.08,14710.0,United Kingdom,46,11,10.4,18.0,2.08,46.0
196845,577519,23084,RABBIT NIGHT LIGHT,4,11/20/2011 13:20,2.08,15044.0,United Kingdom,46,11,8.32,5.0,2.08,46.0
18320,577523,23084,RABBIT NIGHT LIGHT,6,11/20/2011 13:33,2.08,12597.0,Spain,46,11,12.48,4.0,2.08,46.0
246761,577536,23084,RABBIT NIGHT LIGHT,2,11/20/2011 14:14,2.08,15850.0,United Kingdom,46,11,4.16,6.0,2.08,46.0
316100,577545,23084,RABBIT NIGHT LIGHT,3,11/20/2011 14:43,2.08,16931.0,United Kingdom,46,11,6.24,2.0,2.08,46.0
2990,577551,23084,RABBIT NIGHT LIGHT,6,11/20/2011 15:21,2.08,12395.0,Belgium,46,11,12.48,3.0,2.08,46.0
218896,577557,23084,RABBIT NIGHT LIGHT,3,11/20/2011 15:36,2.08,15426.0,United Kingdom,46,11,6.24,6.0,2.08,46.0
218829,577557,23084,RABBIT NIGHT LIGHT,2,11/20/2011 15:36,2.08,15426.0,United Kingdom,46,11,4.16,3.0,2.08,46.0
216559,577610,23084,RABBIT NIGHT LIGHT,6,11/21/2011 9:55,2.08,15373.0,United Kingdom,47,11,12.48,2.0,2.08,46.0
36918,577618,23084,RABBIT NIGHT LIGHT,6,11/21/2011 10:27,2.08,12795.0,Portugal,47,11,12.48,6.0,2.08,47.0
17533,577687,23084,RABBIT NIGHT LIGHT,48,11/21/2011 11:16,1.79,12583.0,France,47,11,85.92,6.0,2.08,47.0
39699,577690,23084,RABBIT NIGHT LIGHT,5,11/21/2011 11:34,2.08,12856.0,United Kingdom,47,11,10.4,48.0,1.79,47.0
188597,577698,23084,RABBIT NIGHT LIGHT,7,11/21/2011 12:05,2.08,14963.0,United Kingdom,47,11,14.56,5.0,2.08,47.0
297655,577723,23084,RABBIT NIGHT LIGHT,6,11/21/2011 12:36,2.08,16713.0,United Kingdom,47,11,12.48,7.0,2.08,47.0
42727,577741,23084,RABBIT NIGHT LIGHT,12,11/21/2011 13:40,2.08,12921.0,United Kingdom,47,11,24.96,6.0,2.08,47.0
92657,577742,23084,RABBIT NIGHT LIGHT,20,11/21/2011 13:41,2.08,13755.0,United Kingdom,47,11,41.6,12.0,2.08,47.0
92621,577742,23084,RABBIT NIGHT LIGHT,1,11/21/2011 13:41,2.08,13755.0,United Kingdom,47,11,2.08,20.0,2.08,47.0
319832,577755,23084,RABBIT NIGHT LIGHT,6,11/21/2011 14:49,2.08,17010.0,United Kingdom,47,11,12.48,1.0,2.08,47.0
201399,577756,23084,RABBIT NIGHT LIGHT,6,11/21/2011 14:59,2.08,15115.0,United Kingdom,47,11,12.48,6.0,2.08,47.0
526446,577768,23084,RABBIT NIGHT LIGHT,26,11/21/2011 15:18,4.13,,United Kingdom,47,11,107.38,6.0,2.08,47.0
262591,577823,23084,RABBIT NIGHT LIGHT,120,11/22/2011 9:40,1.79,16107.0,United Kingdom,47,11,214.8,26.0,4.13,47.0
352251,577834,23084,RABBIT NIGHT LIGHT,6,11/22/2011 10:21,2.08,17528.0,United Kingdom,47,11,12.48,120.0,1.79,47.0
176255,577837,23084,RABBIT NIGHT LIGHT,72,11/22/2011 10:30,1.79,14834.0,United Kingdom,47,11,128.88,6.0,2.08,47.0
129127,577841,23084,RABBIT NIGHT LIGHT,48,11/22/2011 10:35,1.79,14262.0,United Kingdom,47,11,85.92,72.0,1.79,47.0
526556,577844,23084,RABBIT NIGHT LIGHT,40,11/22/2011 10:41,4.96,,United Kingdom,47,11,198.4,48.0,1.79,47.0
185686,577850,23084,RABBIT NIGHT LIGHT,6,11/22/2011 11:04,2.08,14911.0,EIRE,47,11,12.48,40.0,4.96,47.0
66907,577851,23084,RABBIT NIGHT LIGHT,24,11/22/2011 11:04,1.79,13267.0,United Kingdom,47,11,42.96,6.0,2.08,47.0
88716,577853,23084,RABBIT NIGHT LIGHT,6,11/22/2011 11:13,2.08,13681.0,United Kingdom,47,11,12.48,24.0,1.79,47.0
264004,577854,23084,RABBIT NIGHT LIGHT,18,11/22/2011 11:14,2.08,16128.0,United Kingdom,47,11,37.44,6.0,2.08,47.0
11778,577856,23084,RABBIT NIGHT LIGHT,72,11/22/2011 11:19,1.79,12490.0,France,47,11,128.88,18.0,2.08,47.0
333407,577951,23084,RABBIT NIGHT LIGHT,3,11/22/2011 12:09,2.08,17238.0,United Kingdom,47,11,6.24,72.0,1.79,47.0
274675,577980,23084,RABBIT NIGHT LIGHT,1,11/22/2011 12:24,2.08,16330.0,United Kingdom,47,11,2.08,3.0,2.08,47.0
26644,578024,23084,RABBIT NIGHT LIGHT,24,11/22/2011 13:27,1.79,12705.0,Germany,47,11,42.96,1.0,2.08,47.0
361553,578026,23084,RABBIT NIGHT LIGHT,6,11/22/2011 13:29,2.08,17659.0,United Kingdom,47,11,12.48,24.0,1.79,47.0
22378,578033,23084,RABBIT NIGHT LIGHT,12,11/22/2011 13:42,2.08,12656.0,France,47,11,24.96,6.0,2.08,47.0
284267,578036,23084,RABBIT NIGHT LIGHT,9,11/22/2011 14:04,2.08,16474.0,United Kingdom,47,11,18.72,12.0,2.08,47.0
10017,578043,23084,RABBIT NIGHT LIGHT,12,11/22/2011 14:39,2.08,12474.0,Germany,47,11,24.96,9.0,2.08,47.0
405122,578058,23084,RABBIT NIGHT LIGHT,6,11/22/2011 15:07,2.08,18249.0,United Kingdom,47,11,12.48,12.0,2.08,47.0
526931,578065,23084,RABBIT NIGHT LIGHT,32,11/22/2011 15:41,4.13,,United Kingdom,47,11,132.16,6.0,2.08,47.0
527375,578067,23084,RABBIT NIGHT LIGHT,19,11/22/2011 15:43,4.13,,United Kingdom,47,11,78.47,32.0,4.13,47.0
146544,578068,23084,RABBIT NIGHT LIGHT,2,11/22/2011 15:45,2.08,14505.0,United Kingdom,47,11,4.16,19.0,4.13,47.0
84687,578071,23084,RABBIT NIGHT LIGHT,24,11/22/2011 15:52,1.79,13599.0,United Kingdom,47,11,42.96,2.0,2.08,47.0
355985,578074,23084,RABBIT NIGHT LIGHT,8,11/22/2011 16:06,2.08,17590.0,United Kingdom,47,11,16.64,24.0,1.79,47.0
103900,578079,23084,RABBIT NIGHT LIGHT,12,11/22/2011 16:26,2.08,13985.0,United Kingdom,47,11,24.96,8.0,2.08,47.0
11145,578089,23084,RABBIT NIGHT LIGHT,48,11/22/2011 17:02,1.79,12483.0,Sweden,47,11,85.92,12.0,2.08,47.0
152213,578091,23084,RABBIT NIGHT LIGHT,24,11/22/2011 17:15,1.79,14554.0,United Kingdom,47,11,42.96,48.0,1.79,47.0
43453,578096,23084,RABBIT NIGHT LIGHT,12,11/22/2011 17:26,2.08,12936.0,United Kingdom,47,11,24.96,24.0,1.79,47.0
43477,578098,23084,RABBIT NIGHT LIGHT,1,11/22/2011 17:32,2.08,12936.0,United Kingdom,47,11,2.08,12.0,2.08,47.0
7745,578099,23084,RABBIT NIGHT LIGHT,6,11/23/2011 8:05,2.08,12452.0,Switzerland,47,11,12.48,1.0,2.08,47.0
245068,578100,23084,RABBIT NIGHT LIGHT,6,11/23/2011 8:17,2.08,15814.0,United Kingdom,47,11,12.48,6.0,2.08,47.0
